event_id,source_video,frame_range,peak_frame,split_topology,track_id,parent_id,confidence,tracker_confidence,classification_source,centroid_x,centroid_y,claude_notes,bleach_risk,acd_division_type,misaligned_chromosomes,lagging_chromosome,anaphase_bridge,micronucleus
162,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,211-221,221,normal_split,916,825,0.0,0.1000,claude,1443.1698786581014,882.8843683083512,The central cell appears as two touching lobes across all five frames with no visible progression toward separation or independent daughter cells. This is consistent with shape-change flickering or a z-plane focus artifact rather than a genuine cytokinetic division event.,0.384,,,,,
163,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,211-221,221,normal_split,917,825,0.0,0.1000,claude,1443.1698786581014,882.8843683083512,The central cell appears as two touching lobes across all five frames with no visible progression toward separation or independent daughter cells. This is consistent with shape-change flickering or a z-plane focus artifact rather than a genuine cytokinetic division event.,0.384,,,,,
164,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,211-221,221,normal_split,918,898,0.0,0.1000,claude,519.8517587939698,1507.998324958124,"The central region shows a bright cell adjacent to a diffuse dark area that appears and persists throughout the sequence, but there is no clear morphological progression of cell rounding, elongation, or formation of two distinct daughter cells. The dark patch likely represents z-plane focus drift or debris rather than a genuine cell division event.",0.384,,,,,
165,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,211-221,221,normal_split,919,898,0.0,0.1000,claude,519.8517587939698,1507.998324958124,"The central region shows a bright cell adjacent to a diffuse dark area that appears and persists throughout the sequence, but there is no clear morphological progression of cell rounding, elongation, or formation of two distinct daughter cells. The dark patch likely represents z-plane focus drift or debris rather than a genuine cell division event.",0.384,,,,,
166,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,215-225,225,normal_split,931,838,0.0,0.1000,claude,799.1710442024344,1569.9974375400384,"The object maintains a consistent multi-lobed appearance across all 6 frames with no morphological progression toward division. The structure appears identical before and after the expected split point, suggesting this is a single cell with irregular or budding-like morphology rather than an actual division event. The lack of rounding, elongation, or separation into distinct persistent daughter cells indicates this is likely a shape-change artifact or z-plane focus variation.",0.391,,,,,
167,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,215-225,225,normal_split,932,838,0.0,0.1000,claude,799.1710442024344,1569.9974375400384,"The object maintains a consistent multi-lobed appearance across all 6 frames with no morphological progression toward division. The structure appears identical before and after the expected split point, suggesting this is a single cell with irregular or budding-like morphology rather than an actual division event. The lack of rounding, elongation, or separation into distinct persistent daughter cells indicates this is likely a shape-change artifact or z-plane focus variation.",0.391,,,,,
168,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,219-229,229,normal_split,937,909,0.0,0.2000,claude,337.05233012236397,95.67300182244207,"The large cell in the upper portion of the frames shows no clear rounding, elongation, or cytokinetic cleavage furrow characteristic of mitosis. The cell maintains a similar irregular, somewhat amorphous shape throughout all frames with only minor morphological fluctuations consistent with shape-change flickering or z-plane focus drift rather than a genuine division event.",0.398,,,,,
169,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,219-229,229,normal_split,938,909,0.0,0.2000,claude,337.05233012236397,95.67300182244207,"The large cell in the upper portion of the frames shows no clear rounding, elongation, or cytokinetic cleavage furrow characteristic of mitosis. The cell maintains a similar irregular, somewhat amorphous shape throughout all frames with only minor morphological fluctuations consistent with shape-change flickering or z-plane focus drift rather than a genuine division event.",0.398,,,,,
170,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,226-236,236,normal_split,957,904,0.0,0.2000,claude,152.26931106471815,1435.553235908142,"No visible cell division event is observed across the five frames. All cells maintain consistent positions and morphologies throughout the sequence, with no evidence of rounding, elongation, cleavage plane formation, or separation of daughter cells. This appears to be a static field with no dynamic changes consistent with mitosis.",0.410,,,,,
171,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,226-236,236,normal_split,958,904,0.0,0.2000,claude,152.26931106471815,1435.553235908142,"No visible cell division event is observed across the five frames. All cells maintain consistent positions and morphologies throughout the sequence, with no evidence of rounding, elongation, cleavage plane formation, or separation of daughter cells. This appears to be a static field with no dynamic changes consistent with mitosis.",0.410,,,,,
172,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,226-236,236,normal_split,955,949,0.0,0.1000,claude,317.84550561797755,79.49625468164794,"The cell in the upper center region shows shape fluctuation and apparent fragmentation across frames, but no clear formation of two distinct, persistent daughter cells. The appearance of multiple small bright spots around the parent mass is consistent with z-plane focus drift or transient blebbing rather than cytokinesis, as the fragments do not develop into stable, separate cells with maintained morphology.",0.410,,,,,
173,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,226-236,236,normal_split,956,949,0.0,0.1000,claude,317.84550561797755,79.49625468164794,"The cell in the upper center region shows shape fluctuation and apparent fragmentation across frames, but no clear formation of two distinct, persistent daughter cells. The appearance of multiple small bright spots around the parent mass is consistent with z-plane focus drift or transient blebbing rather than cytokinesis, as the fragments do not develop into stable, separate cells with maintained morphology.",0.410,,,,,
174,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,231-241,241,normal_split,971,959,0.0,0.3000,claude,799.3081717451523,1569.2472299168976,"The cell cluster maintains a consistent multi-lobed morphology across all frames without any clear progression toward division. No rounding, elongation along a cleavage plane, or separation of distinct daughter cells is observed; the appearance is consistent with z-plane focus drift or flickering artifact creating the illusion of multiple touching masses rather than an actual cytokinetic event.",0.419,,,,,
175,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,231-241,241,normal_split,972,959,0.0,0.3000,claude,799.3081717451523,1569.2472299168976,"The cell cluster maintains a consistent multi-lobed morphology across all frames without any clear progression toward division. No rounding, elongation along a cleavage plane, or separation of distinct daughter cells is observed; the appearance is consistent with z-plane focus drift or flickering artifact creating the illusion of multiple touching masses rather than an actual cytokinetic event.",0.419,,,,,
176,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,236-246,246,normal_split,980,927,0.0,0.1000,claude,1544.362266112266,275.54261954261955,"The cell in the center-left region shows no morphological changes consistent with division across all five frames. The cell maintains a constant, slightly elongated shape without evidence of rounding, cytokinetic furrow formation, or separation into two distinct daughter cells. This appears to be a tracking artifact or ID swap rather than a genuine cell division event.",0.428,,,,,
177,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,236-246,246,normal_split,981,927,0.0,0.1000,claude,1544.362266112266,275.54261954261955,"The cell in the center-left region shows no morphological changes consistent with division across all five frames. The cell maintains a constant, slightly elongated shape without evidence of rounding, cytokinetic furrow formation, or separation into two distinct daughter cells. This appears to be a tracking artifact or ID swap rather than a genuine cell division event.",0.428,,,,,
178,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,241-251,251,normal_split,993,219,0.0,1.0000,claude,1945.8396501457726,1563.7842565597668,"The central region shows fragmented, low-intensity debris or z-plane focus artifacts rather than a genuine cell division. The fragments appear as poorly-defined, discontinuous structures that persist but do not demonstrate the characteristic morphology of daughter cells (rounded, well-defined boundaries, and size consistency). This is consistent with z-plane drift blurring or segmentation noise rather than a real mitotic division.",0.437,,,,,
179,20251016_ACTB_Tom20 - Denoised_Tom20.avi (blue).avi,241-251,251,normal_split,994,219,0.0,1.0000,claude,1945.8396501457726,1563.7842565597668,"The central region shows fragmented, low-intensity debris or z-plane focus artifacts rather than a genuine cell division. The fragments appear as poorly-defined, discontinuous structures that persist but do not demonstrate the characteristic morphology of daughter cells (rounded, well-defined boundaries, and size consistency). This is consistent with z-plane drift blurring or segmentation noise rather than a real mitotic division.",0.437,,,,,
